,Variance
12498,3643.6875
12499,913.6875
12500,1008.6875
12501,1785.6875
12502,681.5
12503,416.1875
12504,822.5
12505,32.1875
12506,18.75
12507,736.1875
12508,14077.6875
12509,7300.6875
12510,2866.25
12511,162.25
12512,1357.5
12513,1291.0
12514,270.6875
12515,1960.6875
12516,519.1875
12517,503.1875
12518,1147.25
12519,8948.75
12520,435.6875
12521,594.1875
12522,1526.25
12523,3060.1875
12524,505.25
12525,5008.1875
12526,782.5
12527,2336.5
12528,447.5
12529,53.1875
12530,29.1875
12531,616.1875
12532,10857.25
12533,6099.25
12534,2089.5
12535,738.5
12536,903.6875
12537,6045.6875
12538,8964.1875
12539,1330.6875
12540,1104.25
12541,185.1875
12542,2672.5
12543,193.6875
12544,9233.1875
12545,1153.1875
12546,2638.1875
12547,4014.75
12548,2927.1875
12549,2612.1875
12550,894.5
12551,862.5
12552,302.1875
12553,19.1875
12554,86.0
12555,675.0
12556,13102.1875
12557,4158.5
12558,18647.25
12559,3243.5
12560,3827.6875
12561,5043.5
12562,168.1875
12563,58185.5
12564,376.5
12565,8994.75
12566,1713.5
12567,6243.1875
12568,261.5
12569,134.25
12570,242.25
12571,3220.6875
12572,674.1875
12573,2136.6875
12574,446.25
12575,2553.1875
12576,1651.6875
12577,110.5
12578,124.1875
12579,503.1875
12580,3149.25
12581,666.1875
12582,2004.1875
12583,7643.1875
12584,7938.5
12585,852.1875
12586,3406.1875
12587,1656.6875
12588,1158.25
12589,1511.5
12590,2191.1875
12591,1463.25
12592,321.5
12593,72.75
12594,225.6875
12595,188.75
12596,1583.6875
12597,1092.6875
12598,468.5
12599,2248.1875
12600,696.6875
12601,131.6875
12602,679.6875
12603,84.6875
12604,852.6875
12605,187.5
12606,681.1875
12607,2319.5
12608,6150.6875
12609,6189.0
12610,763.6875
12611,821.5
12612,612.1875
12613,1367.25
12614,466.5
12615,637.5
12616,268.25
12617,215.6875
12618,226.5
12619,217.5
12620,1090.5
12621,1363.1875
12622,788.25
12623,868.25
12624,870.25
12625,4.1875
12626,119.6875
12627,517.5
12628,16344.6875
12629,4969.25
12630,1079.1875
12631,3656.25
12632,802.1875
12633,1580.6875
12634,1094.25
12635,627.25
12636,117.25
12637,33642.6875
12638,14629.6875
12639,3113.5
12640,348.5
12641,806.1875
12642,4008.25
12643,747.1875
12644,1042.1875
12645,4149.1875
12646,892.25
12647,1420.75
12648,388.6875
12649,25.25
12650,6.6875
12651,1100.1875
12652,17441.25
12653,7392.1875
12654,4793.1875
12655,2106.6875
12656,5020.75
12657,10601.25
12658,743.1875
12659,4896.5
12660,549.5
12661,2043.0
12662,329.25
12663,329.1875
12664,1364.6875
12665,686.75
12666,1583.6875
12667,5042.1875
12668,635.25
12669,735.5
12670,155.1875
12671,2197.6875
12672,755.0
12673,45.0
12674,63.25
12675,992.75
12676,12272.25
12677,6726.75
12678,5432.6875
12679,528.5
12680,630.6875
12681,2726.1875
12682,920.0
12683,929.0
12684,538.5
12685,324.1875
12686,2051.1875
12687,2514.5
12688,304.5
12689,554.1875
12690,338.75
12691,1989.5
12692,616.25
12693,1178.75
12694,1178.6875
12695,3126.5
12696,561.5
12697,45.6875
12698,144.0
12699,896.1875
12700,18072.0
12701,3989.0
12702,11217.25
12703,1611.25
12704,1013.1875
12705,8773.1875
12706,7044.1875
12707,445.6875
12708,1451.1875
12709,1783.25
12710,1913.5
12711,353.25
12712,547.6875
12713,355.6875
12714,1022.75
12715,593.1875
12716,1207.25
12717,778.1875
12718,1098.5
12719,2107.6875
12720,404.1875
12721,92.25
12722,108.1875
12723,601.0
12724,12756.75
12725,6500.1875
12726,1284.5
12727,760.6875
12728,1475.1875
12729,598.6875
12730,1454.25
12731,1973.1875
12732,34.0
12733,1554.5
12734,956.25
12735,3595.25
12736,136.6875
12737,1901.5
12738,1308.25
12739,2286.1875
12740,453.1875
12741,1081.25
12742,933.5
12743,1720.6875
12744,717.5
12745,308.6875
12746,297.6875
12747,126.0
12748,1843.25
12749,888.25
12750,312.75
12751,4233.6875
12752,7857.5
12753,5076.6875
12754,1138.6875
12755,995.25
12756,323.5
12757,8286.1875
12758,2186.5
12759,2363.0
12760,1911.5
12761,2194.75
12762,286.1875
12763,907.25
12764,830.1875
12765,234.0
12766,568.5
12767,1037.25
12768,455.25
12769,166.5
12770,446.25
12771,37.25
12772,2434.1875
12773,36.6875
12774,13.25
12775,2874.0
12776,2578.6875
12777,5592.6875
12778,794.25
12779,1292.75
12780,2253.6875
12781,536.5
12782,1484.25
12783,1194.25
12784,742.5
12785,1905.5
12786,294.1875
12787,1216.1875
12788,566.1875
12789,2306.6875
12790,617.5
12791,1554.1875
12792,144.6875
12793,45.25
12794,52.1875
12795,1020.5
12796,15723.6875
12797,1197.1875
12798,4263.1875
12799,18.5
12800,77.1875
12801,2252.1875
12802,2036.1875
12803,81.1875
12804,4005.1875
12805,504.5
12806,2667.1875
12807,2034.75
12808,1111.5
12809,819.6875
12810,5626.25
12811,1002.75
12812,138.6875
12813,1561.5
12814,710.6875
12815,604.1875
12816,353.0
12817,25.6875
12818,66.1875
12819,1140.5
12820,21350.6875
12821,6549.0
12822,1602.75
12823,235.25
12824,1490.25
12825,1506.6875
12826,2272.1875
12827,268.25
12828,1379.1875
12829,838.1875
12830,1982.1875
12831,391.5
12832,2033.0
12833,4998.1875
12834,988.6875
12835,7435.5
12836,336.1875
12837,2028.6875
12838,476.75
12839,2208.6875
12840,488.25
12841,110.1875
12842,14.6875
12843,1024.75
12844,13273.25
12845,5453.1875
12846,533.1875
12847,3752.1875
12848,3883.1875
12849,2505.25
12850,3496.5
12851,3780.6875
12852,1730.5
12853,1327.6875
12854,4913.6875
12855,221.1875
12856,1038.75
12857,3119.6875
12858,247.25
12859,479.25
12860,2348.5
12861,1336.75
12862,2089.25
12863,1556.25
12864,485.6875
12865,85.25
12866,33.1875
12867,753.1875
12868,13784.1875
12869,6355.6875
12870,2993.25
12871,168.25
12872,755.25
12873,1076.25
12874,948.1875
12875,1372.5
12876,1819.25
12877,982.25
12878,937.25
12879,1139.1875
12880,1478.25
12881,2597.0
12882,482.25
12883,8328.6875
12884,251.1875
12885,1945.25
12886,728.75
12887,828.1875
12888,433.1875
12889,82.25
12890,87.5
12891,961.5
12892,11190.6875
12893,7466.25
12894,4282.1875
12895,783.6875
12896,940.75
12897,1958.0
12898,1985.1875
12899,1336.5
12900,467.1875
12901,50215.1875
12902,43743.5
12903,1788.5
12904,1932.6875
12905,45.25
12906,5947.5
12907,3765.6875
12908,123.6875
12909,1048.1875
12910,2318.1875
12911,3326.25
12912,886.1875
12913,348.6875
12914,599.5
12915,343.5
12916,2475.6875
12917,800.6875
12918,1370.0
12919,3315.6875
12920,6731.6875
12921,1073.1875
12922,378.5
12923,5797.1875
12924,324.1875
12925,6477.6875
12926,3352.25
12927,1493.1875
12928,14284.6875
12929,201.6875
12930,4478.75
12931,702.6875
12932,678.6875
12933,617.6875
12934,1288.75
12935,2262.25
12936,691.1875
12937,144.5
12938,462.25
12939,234.5
12940,2435.25
12941,163.6875
12942,156.75
12943,2285.6875
12944,2435.6875
12945,4488.5
12946,2493.1875
12947,1556.1875
12948,786.1875
12949,411.1875
12950,64.25
12951,2280.75
12952,284.1875
12953,652.5
12954,1815.25
12955,325.5
12956,852.5
12957,433.6875
12958,969.5
12959,809.0
12960,407.5
12961,363.5
12962,11.1875
12963,704.5
12964,18169.6875
12965,5610.75
12966,2571.6875
12967,631.25
12968,1431.6875
12969,2142.25
12970,1033.6875
12971,2325.0
12972,3243.1875
12973,1280.25
12974,1486.25
12975,1633.5
12976,507.6875
12977,382.6875
12978,2416.5
12979,2664.5
12980,501.6875
12981,3212.1875
12982,1074.1875
12983,547.25
12984,318.6875
12985,42.75
12986,19.25
12987,677.6875
12988,15037.25
12989,6052.25
12990,2354.0
12991,8922.6875
12992,1688.1875
12993,6857.0
12994,3048.1875
12995,4308.6875
12996,1818.0
12997,1286.1875
12998,1709.6875
12999,204.6875
13000,1073.0
13001,160.6875
13002,1029.5
13003,568.6875
13004,310.6875
13005,1617.1875
13006,495.6875
13007,1407.1875
13008,462.75
13009,106.25
13010,32.5
13011,789.1875
13012,16007.25
13013,7916.5
13014,3471.1875
13015,1103.1875
13016,2092.5
13017,845.1875
13018,1286.1875
13019,504.6875
13020,2882.25
13021,798.1875
13022,436.5
13023,2058.5
13024,943.6875
13025,161.5
13026,971.1875
13027,1250.6875
13028,276.1875
13029,2252.75
13030,832.5
13031,714.75
13032,1001.0
13033,50.25
13034,15.25
13035,1013.1875
13036,13480.1875
13037,5243.1875
13038,2817.5
13039,2067.6875
13040,1525.6875
13041,1822.1875
13042,1954.0
13043,2290.5
13044,172.6875
13045,1971.1875
13046,1626.1875
13047,2404.1875
13048,836.25
13049,820.25
13050,134.6875
13051,2117.1875
13052,525.25
13053,1569.6875
13054,2223.6875
13055,482.1875
13056,662.1875
13057,101.5
13058,24.75
13059,1041.1875
13060,13214.25
13061,4211.6875
13062,6313.6875
13063,405.6875
13064,5146.1875
13065,1695.6875
13066,3385.25
13067,102.1875
13068,869.1875
13069,126.5
13070,1552.6875
13071,8943.6875
13072,12143.1875
13073,1618.25
13074,1088.25
13075,1271.1875
13076,878.25
13077,2010.1875
13078,1443.1875
13079,4267.5
13080,606.75
13081,215.6875
13082,859.5
13083,246.5
13084,4722.75
13085,1133.6875
13086,1980.5
13087,1114.5
13088,5178.5
13089,8850.25
13090,316.6875
13091,4348.5
13092,243.1875
13093,506.0
13094,1472.5
13095,603.5
13096,1341.25
13097,219.1875
13098,187.6875
13099,841.1875
13100,823.25
13101,618.6875
13102,927.5
13103,2707.25
13104,1578.5
13105,531.0
13106,995.5
13107,142.5
13108,1844.25
13109,866.25
13110,582.5
13111,2068.25
13112,2182.25
13113,3769.5
13114,2030.6875
13115,1517.25
13116,754.5
13117,915.6875
13118,193.25
13119,438.6875
13120,5086.1875
13121,608.75
13122,623.1875
13123,518.1875
13124,612.5
13125,771.5
13126,450.6875
13127,1486.25
13128,132.6875
13129,44.5
13130,17.25
13131,832.25
13132,13109.5
13133,5403.6875
13134,7897.25
13135,717.6875
13136,1197.5
13137,441.25
13138,1602.0
13139,2209.6875
13140,1025.25
13141,788.1875
13142,326.25
13143,2663.25
13144,1869.6875
13145,561.5
13146,1423.5
13147,2651.1875
13148,741.5
13149,3790.6875
13150,1142.1875
13151,171.25
13152,691.6875
13153,32.1875
13154,44.75
13155,616.1875
13156,9025.25
13157,5303.5
13158,4860.5
13159,6093.25
13160,1569.1875
13161,1629.0
13162,141.5
13163,869.0
13164,156.1875
13165,1004.25
13166,1944.0
13167,609.0
13168,784.1875
13169,303.6875
13170,2194.1875
13171,4218.6875
13172,336.5
13173,600.1875
13174,982.25
13175,1848.6875
13176,630.0
13177,151.6875
13178,278.5
13179,163.5
13180,1332.6875
13181,758.1875
13182,52.0
13183,1540.1875
13184,2273.6875
13185,750.1875
13186,1237.6875
13187,319.5
13188,444.25
13189,182.5
13190,498.6875
13191,297.1875
13192,54.5
13193,108.5
13194,172.1875
13195,2041.25
13196,3993.1875
13197,1047.25
13198,139.1875
13199,547.5
13200,1123.25
13201,66.5
13202,22.75
13203,879.25
13204,8379.6875
13205,3775.25
13206,2441.25
13207,3141.5
13208,108.0
13209,1084.6875
13210,1361.25
13211,2534.0
13212,701.1875
13213,487.25
13214,3939.1875
13215,217.25
13216,810.1875
13217,2439.6875
13218,2434.0
13219,627.6875
13220,507.25
13221,1648.6875
13222,339.1875
13223,942.5
13224,231.6875
13225,122.6875
13226,52.25
13227,469.6875
13228,9087.1875
13229,6461.1875
13230,10831.5
13231,5060.75
13232,6429.25
13233,3970.25
13234,1212.75
13235,7236.6875
13236,1567.25
13237,1443.6875
13238,98.1875
13239,4388.1875
13240,627.25
13241,1134.1875
13242,2043.6875
13243,1596.1875
13244,98.0
13245,276.5
13246,2508.1875
13247,1412.75
13248,437.1875
13249,54.6875
13250,48.6875
13251,167.25
13252,1936.6875
13253,620.25
13254,1439.5
13255,4163.0
13256,5007.5
13257,6594.6875
13258,1913.1875
13259,2334.5
13260,649.0
13261,1221.6875
13262,2908.6875
13263,1261.6875
13264,1388.25
13265,26.5
13266,197.5
13267,2185.25
13268,577.5
13269,638.0
13270,751.25
13271,3279.1875
13272,1267.6875
13273,228.6875
13274,145.5
13275,131.6875
13276,1450.25
13277,527.5
13278,86.1875
13279,2209.6875
13280,4776.6875
13281,3494.1875
13282,1696.25
13283,13288.6875
13284,280.6875
13285,1810.1875
13286,990.5
13287,795.25
13288,4416.5
13289,383.1875
13290,1542.6875
13291,1518.6875
13292,253.6875
13293,214.6875
13294,744.5
13295,703.1875
13296,453.1875
13297,147.1875
13298,107.1875
13299,647.1875
13300,19180.6875
13301,3963.5
13302,3633.1875
13303,2730.1875
13304,3779.25
13305,1261.1875
13306,2845.25
13307,685.6875
13308,52.25
13309,1280.1875
13310,11322.5
13311,2767.5
13312,1086.1875
13313,1767.1875
13314,3726.6875
13315,925.5
13316,58.5
13317,3604.6875
13318,2177.1875
13319,981.5
13320,408.5
13321,71.25
13322,5.5
13323,739.5
13324,13846.6875
13325,2477.5
13326,2881.6875
13327,4036.25
13328,1012.1875
13329,1674.6875
13330,1484.1875
13331,568.5
13332,426.1875
13333,330.1875
13334,726.5
13335,48.75
13336,189.1875
13337,373.6875
13338,71.1875
13339,2262.0
13340,189.6875
13341,1310.6875
13342,400.5
13343,1902.6875
13344,540.1875
13345,39.5
13346,2.75
13347,728.6875
13348,12530.1875
13349,5627.6875
13350,1741.5
13351,934.75
13352,1517.6875
13353,1206.25
13354,769.5
13355,423.1875
13356,162.6875
13357,330.1875
13358,1854.6875
13359,955.6875
13360,5291.5
13361,771.5
13362,1396.75
13363,6072.5
13364,823.6875
13365,3325.1875
13366,1154.1875
13367,696.1875
13368,603.6875
13369,78.5
13370,9.6875
13371,768.25
13372,17552.5
13373,3895.6875
13374,4201.1875
13375,6650.0
13376,2248.1875
13377,928.5
13378,473.1875
13379,1752.6875
13380,850.25
13381,5341.1875
13382,147.5
13383,820.25
13384,1119.6875
13385,589.5
13386,409.5
13387,6837.6875
13388,1253.1875
13389,1702.5
13390,553.1875
13391,574.1875
13392,515.25
13393,137.25
13394,126.1875
13395,665.25
13396,11153.1875
13397,6389.1875
13398,7113.1875
13399,2871.1875
13400,1020.6875
13401,3015.5
13402,6456.25
13403,4340.6875
13404,607.5
13405,314.6875
13406,206.1875
13407,8496.6875
13408,1410.6875
13409,6832.75
13410,499.6875
13411,5777.0
13412,168.5
13413,2076.75
13414,1225.1875
13415,4258.6875
13416,1119.6875
13417,262.6875
13418,720.6875
13419,78.1875
13420,2353.1875
13421,272.1875
13422,2654.75
13423,3170.75
13424,2501.1875
13425,2274.1875
13426,1708.6875
13427,1250.1875
13428,58.1875
13429,78.6875
13430,519.6875
13431,372.75
13432,1203.1875
13433,119.25
13434,3224.6875
13435,2001.1875
13436,1172.0
13437,248.6875
13438,1940.25
13439,5444.1875
13440,612.6875
13441,92.25
13442,594.1875
13443,69.6875
13444,1406.5
13445,167.6875
13446,372.75
13447,2431.25
13448,2669.0
13449,3087.5
13450,3188.25
13451,157.6875
13452,1185.1875
13453,131.25
13454,146.1875
13455,324.1875
13456,110.1875
13457,281.1875
13458,254.1875
13459,617.1875
13460,378.75
13461,576.6875
13462,579.25
13463,993.5
13464,213.6875
13465,98.1875
13466,6.6875
13467,796.25
13468,15770.6875
13469,22615.5
13470,4563.5
13471,340.1875
13472,426.25
13473,30.25
13474,1305.6875
13475,506.75
13476,761.0
13477,383.1875
13478,1401.5
13479,714.6875
13480,862.5
13481,57.5
13482,1394.6875
13483,1506.1875
13484,95.5
13485,2550.6875
13486,1097.25
13487,369.6875
13488,417.6875
13489,9.1875
13490,20.1875
13491,803.5
13492,14247.6875
13493,4830.1875
13494,2429.0
13495,700.25
13496,1016.25
13497,1314.0
13498,205.25
13499,836.5
13500,191.5
13501,650.6875
13502,1394.75
13503,71.6875
13504,427.25
13505,306.5
13506,733.5
13507,2258.6875
13508,169.5
13509,1684.6875
13510,471.5
13511,1663.25
13512,152.25
13513,128.1875
13514,64.25
13515,1033.6875
13516,15784.1875
13517,6913.6875
13518,1325.0
13519,558.1875
13520,1066.6875
13521,2559.6875
13522,1685.25
13523,2204.75
13524,1110.6875
13525,1394.0
13526,1060.25
13527,872.25
13528,1228.1875
13529,299.25
13530,935.6875
13531,3295.6875
13532,135.6875
13533,1809.6875
13534,2767.1875
13535,1498.25
13536,297.0
13537,54.6875
13538,30.6875
13539,1173.5
13540,14906.1875
13541,5731.5
13542,1886.25
13543,1064.25
13544,4497.25
13545,1029.6875
13546,2370.6875
13547,747.6875
13548,1194.6875
13549,1898.75
13550,1368.6875
13551,12686.1875
13552,126.1875
13553,2133.6875
13554,123.6875
13555,560.75
13556,347.1875
13557,1050.25
13558,2346.75
13559,2076.75
13560,624.6875
13561,210.6875
13562,148.25
13563,1017.1875
13564,12096.6875
13565,9987.5
13566,3672.5
13567,1240.0
13568,6067.25
13569,356.75
13570,1766.25
13571,1413.5
13572,1920.1875
13573,579.25
13574,891.5
13575,212.25
13576,4635.6875
13577,581.25
13578,2681.1875
13579,792.25
13580,328.25
13581,1636.25
13582,458.25
13583,3704.5
13584,422.5
13585,41.5
13586,1351.1875
13587,56.25
13588,2390.0
13589,846.25
13590,4011.0
13591,4566.1875
13592,7747.25
13593,2622.25
13594,2165.1875
13595,94.5
13596,2143.1875
13597,1953.1875
13598,1253.1875
13599,466.1875
13600,596.25
13601,167.5
13602,379.1875
13603,946.6875
13604,408.0
13605,598.6875
13606,1822.1875
13607,1642.1875
13608,821.6875
13609,1045.6875
13610,1507.1875
13611,36.6875
13612,1845.6875
13613,3147.25
13614,148.1875
13615,3634.25
13616,7634.6875
13617,2005.25
13618,556.1875
13619,539.6875
13620,2650.6875
13621,3416.1875
13622,1922.0
13623,1339.25
13624,1474.6875
13625,437.25
13626,185.25
13627,1534.25
13628,1155.6875
13629,2227.6875
13630,1112.1875
13631,486.6875
13632,650.5
13633,162.25
13634,21.1875
13635,657.6875
13636,14043.0
13637,1590.6875
13638,1775.1875
13639,1067.6875
13640,492.6875
13641,1210.6875
13642,1166.5
13643,1285.5
13644,206.5
13645,843.6875
13646,1315.25
13647,2943.1875
13648,503.6875
13649,367.25
13650,2949.6875
13651,1548.5
13652,1134.6875
13653,5289.0
13654,908.1875
13655,1076.75
13656,379.25
13657,44.25
13658,13.6875
13659,1156.1875
13660,10448.75
13661,1688.5
13662,5303.6875
13663,1942.6875
13664,556.25
13665,1312.25
13666,201.25
13667,1617.25
13668,283.25
13669,2356.75
13670,692.25
13671,1296.6875
13672,452.1875
13673,1966.5
13674,1571.1875
13675,1589.0
13676,68.1875
13677,2698.6875
13678,1083.6875
13679,1381.6875
13680,601.5
13681,180.6875
13682,38.6875
13683,626.6875
13684,13780.25
13685,8068.25
13686,1114.75
13687,166.25
13688,2218.25
13689,1710.25
13690,3232.75
13691,2331.5
13692,2218.0
13693,2080.6875
13694,454.25
13695,1667.1875
13696,448.6875
13697,347.1875
13698,485.5
13699,6490.25
13700,828.1875
13701,5136.6875
13702,1216.6875
13703,1576.25
13704,758.5
13705,20.6875
